id,SAMPLE_ID
264,9
265,2
266,0
267,0
268,4
269,7
270,4
271,20
272,1
273,1
274,4
275,5
276,0
277,6
278,8
279,2
280,3
281,11
282,9
283,3
284,11
285,1
286,0
287,6
288,14
289,3
290,13
291,2
292,2
293,0
294,2
295,0
296,8
297,9
298,18
299,11
300,14
301,16
302,14
303,5
304,14
305,23
306,7
307,5
308,27
309,1
310,24
311,12
312,4
313,33
314,9
315,14
316,9
317,15
318,1
319,3
320,1
321,6
322,6
323,0
324,4
325,7
326,52
327,2
328,3
329,3
330,34
331,7
332,8
333,34
334,4
335,23
336,13
337,3
338,12
339,1
340,6
341,19
342,12
343,1
344,0
345,1
346,5
347,22
348,10
349,4
350,6
351,10
352,1
353,9
354,5
355,10
356,24
357,7
358,2
359,6
360,0
361,0
362,4
363,2
364,1
365,8
366,7
367,18
368,1
369,6
370,2
371,40
372,11
373,0
374,1
375,9
376,15
377,22
378,17
379,11
380,10
381,5
382,9
383,3
384,13
385,2
386,1
387,0
388,15
389,10
390,14
391,8
392,63
393,0
394,15
395,121
396,69
397,10
398,0
399,1
400,11
401,4
402,7
403,10
404,5
405,8
406,5
407,3
408,19
409,7
410,11
411,1
412,0
413,0
414,12
415,14
416,6
417,3
418,11
419,15
420,55
421,17
422,23
423,8
424,0
425,15
426,23
427,14
428,6
429,6
430,14
431,8
432,10
433,3
434,17
435,7
436,4
437,8
438,1
439,1
440,2
441,4
442,1
443,1
444,12
445,1
446,1
447,0
448,8
449,6
450,1
451,2
452,4
453,0
454,0
455,7
456,33
457,0
458,1
459,0
460,1
461,62
462,20
463,11
464,22
465,30
466,11
467,17
468,0
469,1
470,0
471,3
472,16
473,22
474,0
475,1
476,25
477,10
478,0
479,1
480,13
481,3
482,1
483,20
484,29
485,25
486,5
487,31
488,102
489,25
490,0
491,0
492,6
493,0
494,0
495,2
496,2
497,8
498,1
499,10
500,31
501,4
502,5
503,46
504,41
505,6
506,12
507,20
508,10
509,0
510,0
511,1
512,1
513,9
514,9
515,6
516,8
517,53
518,12
519,2
520,8
521,1
522,1
523,22
524,28
525,53
526,19
527,5
528,2
529,10
530,20
531,2
532,6
533,7
534,5
535,17
536,0
537,8
538,21
539,9
540,10
541,10
542,6
543,5
544,8
545,4
546,20
547,20
548,3
549,9
550,6
551,1
552,9
553,22
554,0
555,1
556,1
557,17
558,14
559,10
560,2
561,33
562,10
563,5
564,14
565,10
566,37
567,0
568,7
569,15
570,14
571,12
572,6
573,2
574,6
575,6
576,10
577,25
578,16
579,4
580,12
581,33
582,10
583,13
584,3
585,1
586,22
587,21
588,4
589,4
590,16
591,18
592,17
593,11
594,11
595,1
596,5
597,11
598,6
599,11
600,6
601,3
602,9
603,19
604,20
605,10
606,10
607,18
608,12
609,6
610,0
611,0
612,4
613,13
614,13
615,14
616,1
617,2
618,2
619,16
620,15
621,23
622,9
623,3
624,42
625,11
626,6
627,7
628,0
629,5
630,8
631,5
632,62
633,32
634,3
635,2
636,35
637,15
638,21
639,19
640,5
641,4
642,0
643,4
644,1
645,17
646,7
647,10
648,28
649,50
650,4
651,3
652,12
653,3
654,0
655,0
656,1
657,20
658,9
659,3
660,12
661,3
662,1
663,24
664,8
665,9
666,15
667,13
668,15
669,9
670,8
671,1
672,2
673,1
674,5
675,17
676,9
677,6
678,5
679,3
680,1
681,2
682,8
683,5
684,5
685,8
686,8
687,4
688,3
689,85
690,7
691,0
692,5
693,26
694,12
695,16
696,18
697,34
698,9
699,6
700,0
701,0
702,5
703,3
704,3
705,0
706,12
707,20
708,11
709,7
710,2
711,6
712,14
713,16
714,8
715,10
716,1
717,3
718,9
719,0
720,0
721,1
722,2
723,12
724,7
725,35
726,51
727,22
728,2
729,6
730,0
731,5
732,2
733,11
734,7
735,37
736,33
737,9
738,1
739,10
740,14
741,0
742,0
743,3
744,6
745,1
746,3
747,30
748,14
749,1
750,0
751,22
752,8
753,27
754,61
755,26
756,52
757,3
758,20
759,23
760,0
761,1
762,12
763,75
764,0
765,0
766,27
767,9
768,8
769,45
770,35
771,1
772,1
773,4
774,6
775,1
776,36
777,20
778,5
779,16
780,3
781,25
782,13
783,7
784,2
785,0
786,0
787,14
788,19
789,28
790,46
791,39
792,7
793,48
794,1
795,18
796,1
797,1
798,6
799,5
800,3
801,8
802,13
803,1
804,12
805,3
806,9
807,10
808,14
809,19
810,17
811,10
812,4
813,4
814,11
815,32
816,27
817,0
818,7
819,4
820,2
821,17
822,50
823,8
824,1
825,10
826,2
827,0
828,3
829,0
830,11
831,18
832,7
833,6
834,33
835,27
836,4
837,28
838,21
839,27
840,14
841,3
842,4
843,26
844,1
845,3
846,12
847,13
848,15
849,5
850,2
851,0
852,56
853,19
854,0
855,0
856,26
857,43
858,5
859,7
860,2
861,0
862,11
863,9
864,3
865,7
866,11
867,20
868,5
869,11
870,18
871,2
872,0
873,4
874,0
875,15
876,2
877,6
878,5
879,6
880,54
881,34
882,3
883,3
884,7
885,2
886,9
887,7
888,11
889,12
890,11
891,10
892,34
893,2
894,13
895,17
896,13
897,4
898,3
899,21
900,15
901,6
902,9
903,22
904,20
905,10
906,2
907,2
908,5
909,14
910,21
911,9
912,6
913,10
914,34
915,20
916,24
917,5
918,1
919,1
920,5
921,31
922,10
923,0
924,0
925,49
926,10
927,15
928,4
929,15
930,8
931,0
932,3
933,12
934,44
935,51
936,10
937,5
938,0
939,7
940,10
941,25
942,13
943,23
944,8
945,1
946,4
947,6
948,8
949,5
950,2
951,8
952,3
953,4
954,2
955,1
956,2
957,0
958,6
959,1
960,2
961,1
962,3
963,8
964,8
965,15
966,15
967,12
968,1
969,8
970,22
971,42
972,14
973,9
974,1
975,1
976,2
977,2
978,6
979,13
980,0
981,1
982,1
983,1
984,3
985,13
986,27
987,4
988,8
989,1
990,0
991,1
992,10
993,6
994,6
995,6
996,4
997,6
998,1
999,28
1000,6
1001,5
1002,2
1003,4
1004,3
1005,1
1006,13
1007,17
1008,7
1009,7
1010,7
1011,0
1012,0
1013,10
1014,2
1015,9
1016,5
1017,41
1018,23
1019,1
1020,10
1021,8
1022,0
1023,1
1024,4
1025,0
1026,5
1027,18
1028,5
1029,2
1030,2
1031,3
1032,15
1033,0
1034,8
1035,9
1036,5
1037,0
1038,7
1039,3
1040,1
1041,31
1042,13
1043,2
1044,31
1045,10
1046,8
1047,3
1048,2
1049,0
1050,6
1051,12
1052,9
1053,21
1054,10
1055,3
1056,4
1057,10
1058,11
1059,9
1060,5
1061,27
1062,0
1063,0
1064,22
1065,19
1066,4
1067,6
1068,23
1069,7
1070,0
1071,27
1072,18
1073,19
1074,20
1075,10
1076,7
1077,6
1078,1
1079,0
1080,4
1081,1
1082,2
1083,1
1084,12
1085,4
1086,25
1087,6
1088,5
1089,7
1090,12
1091,1
1092,26
1093,26
1094,9
1095,3
1096,9
1097,19
1098,9
1099,10
1100,37
1101,11
1102,14
1103,1
1104,11
1105,24
1106,7
1107,31
1108,14
1109,2
1110,4
1111,2
1112,10
1113,15
1114,23
1115,7
1116,1
1117,3
1118,1
1119,4
1120,1
1121,0
1122,7
1123,22
1124,15
1125,7
1126,6
1127,2
1128,33
1129,1
1130,5
1131,4
1132,7
1133,4
1134,12
1135,28
1136,5
1137,13
1138,8
1139,27
1140,11
1141,12
1142,7
1143,3
1144,5
1145,11
1146,17
1147,12
1148,7
1149,10
1150,19
1151,9
1152,2
1153,29
1154,5
1155,31
1156,20
1157,34
1158,19
1159,1
1160,26
1161,9
1162,1
1163,4
1164,1
1165,0
1166,0
1167,0
1168,3
1169,3
1170,23
1171,3
1172,7
1173,11
1174,9
1175,7
1176,38
1177,4
1178,0
1179,12
1180,50
1181,47
1182,6
1183,24
1184,73
1185,4
1186,20
1187,8
1188,2
1189,32
1190,4
1191,8
1192,17
1193,12
1194,34
1195,18
1196,10
1197,28
1198,30
1199,54
1200,35
1201,16
1202,14
1203,0
1204,9
1205,1
1206,10
1207,12
1208,7
1209,5
1210,3
1211,1
1212,0
1213,3
1214,0
1215,28
1216,10
1217,23
1218,9
1219,28
1220,53
1221,26
1222,80
1223,42
1224,8
1225,25
1226,22
1227,0
1228,2
1229,6
1230,2
1231,0
1232,26
1233,26
1234,7
1235,8
1236,16
1237,26
1238,6
1239,10
1240,58
1241,39
1242,2
1243,7
1244,2
1245,3
1246,15
1247,0
1248,7
1249,0
1250,5
1251,2
1252,57
1253,7
1254,8
1255,30
1256,18
1257,6
1258,0
1259,7
1260,21
1261,1
1262,1
1263,5
1264,0
1265,4
1266,1
1267,1
1268,3
1269,9
1270,17
1271,14
1272,5
1273,0
1274,6
1275,25
1276,1
1277,0
1278,1
1279,4
1280,3
1281,9
1282,1
1283,1
1284,4
1285,8
1286,5
1287,2
1288,9
1289,8
1290,2
1291,3
1292,9
1293,1
1294,15
1295,7
1296,18
1297,44
1298,11
1299,2
1300,5
1301,8
1302,20
1303,5
1304,7
1305,6
1306,43
1307,15
1308,43
1309,18
1310,7
1311,4
1312,1
1313,12
1314,6
1315,6
1316,3
1317,4
1318,7
1319,6
1320,15
1321,16
1322,1
1323,1
1324,2
1325,20
1326,6
1327,6
1328,16
1329,19
1330,2
1331,0
1332,0
1333,2
1334,9
1335,0
1336,2
1337,1
1338,12
1339,10
1340,1
1341,29
1342,19
1343,11
1344,8
1345,11
1346,8
1347,0
1348,13
1349,20
1350,13
1351,33
1352,4
1353,15
1354,2
1355,4
1356,9
1357,5
1358,8
1359,17
1360,2
1361,4
1362,31
1363,19
1364,21
1365,8
1366,16
1367,9
1368,1
1369,0
1370,4
1371,6
1372,10
1373,17
1374,27
1375,1
1376,6
1377,9
1378,31
1379,25
1380,23
1381,14
1382,21
1383,19
1384,20
1385,13
1386,1
1387,5
1388,38
1389,3
1390,4
1391,0
1392,0
1393,5
1394,2
1395,0
1396,5
1397,11
1398,9
1399,5
1400,1
1401,6
1402,4
1403,2
1404,0
1405,1
1406,1
1407,4
1408,5
1409,2
1410,11
1411,14
1412,1
1413,8
1414,4
1415,1
1416,12
1417,3
1418,5
1419,1
1420,5
1421,10
1422,5
1423,14
1424,4
1425,4
1426,2
1427,16
1428,9
1429,6
1430,0
1431,7
1432,8
1433,6
1434,16
1435,4
1436,5
1437,2
1438,2
1439,7
1440,4
1441,5
1442,17
1443,1
1444,4
1445,4
1446,16
1447,10
1448,3
1449,9
1450,4
1451,5
1452,4
1453,0
1454,0
1455,19
1456,14
1457,1
1458,10
1459,5
1460,5
1461,0
1462,0
1463,11
1464,0
1465,9
1466,1
1467,3
1468,3
1469,1
1470,3
1471,2
1472,1
1473,7
1474,1
1475,5
1476,9
1477,14
1478,8
1479,0
1480,7
1481,3
1482,0
1483,0
1484,0
1485,2
1486,8
1487,5
1488,21
1489,2
1490,1
1491,3
1492,0
1493,2
1494,2
1495,3
1496,11
1497,1
1498,1
1499,3
1500,11
1501,7
1502,1
1503,10
1504,8
1505,4
1506,0
1507,0
1508,9
1509,0
1510,2
1511,9
1512,1
1513,4
1514,1
1515,21
1516,3
1517,4
1518,0
1519,6
1520,4
1521,1
1522,3
1523,3
1524,11
1525,15
1526,1
1527,4
1528,5
1529,0
1530,3
1531,6
1532,6
1533,1
1534,2
1535,0
1536,1
1537,0
1538,3
1539,0
1540,3
1541,2
1542,1
1543,0
1544,5
1545,8
1546,0
1547,1
1548,6
1549,3
1550,2
1551,1
1552,18
1553,4
1554,8
1555,8
1556,23
1557,14
1558,26
1559,20
1560,1
1561,3
1562,1
1563,1
1564,3
1565,2
1566,0
1567,0
1568,2
1569,0
1570,1
1571,5
1572,1
1573,0
1574,2
1575,0
1576,1
1577,3
1578,3
1579,8
1580,0
1581,1
1582,0
1583,0
1584,0
1585,7
1586,6
1587,10
1588,11
1589,1
1590,2
1591,0
1592,4
1593,0
1594,5
1595,7
1596,11
1597,4
1598,16
1599,11
1600,17
1601,35
1602,19
1603,4
1604,3
1605,1
1606,35
1607,1
1608,7
1609,0
1610,2
1611,8
1612,4
1613,4
1614,9
1615,1
1616,10
1617,2
1618,5
1619,1
1620,5
1621,30
1622,112
1623,5
1624,0
1625,0
1626,0
1627,6
1628,12
1629,0
1630,0
1631,0
1632,14
1633,7
1634,7
1635,17
1636,2
1637,0
1638,3
1639,3
1640,2
1641,3
1642,1
1643,1
1644,1
1645,3
1646,5
1647,5
1648,5
1649,28
1650,5
1651,7
1652,5
1653,21
1654,20
1655,3
1656,87
1657,42
1658,0
1659,0
1660,9
1661,21
1662,7
1663,10
1664,0
1665,0
1666,5
1667,11
1668,0
1669,16
1670,9
1671,0
1672,0
1673,3
1674,4
1675,3
1676,0
1677,2
1678,0
1679,1
1680,2
1681,6
1682,2
1683,9
1684,0
1685,3
1686,7
1687,4
1688,0
1689,4
1690,2
1691,10
1692,12
1693,1
1694,2
1695,3
1696,8
1697,0
1698,2
1699,5
1700,24
1701,8
1702,20
1703,2
1704,0
1705,3
1706,2
1707,16
1708,7
1709,16
1710,1
1711,3
1712,8
1713,7
1714,0
1715,10
1716,7
1717,20
1718,0
1719,4
1720,0
1721,0
1722,0
1723,3
1724,3
1725,22
1726,6
1727,18
1728,0
1729,2
1730,3
1731,7
1732,1
1733,3
1734,5
1735,3
1736,0
1737,2
1738,3
1739,1
1740,0
1741,2
1742,9
1743,0
1744,0
1745,5
1746,1
1747,2
1748,0
1749,4
1750,1
1751,0
1752,3
1753,18
1754,2
1755,0
1756,0
1757,0
1758,0
1759,5
1760,0
1761,2
1762,13
1763,3
1764,3
1765,1
1766,2
1767,2
1768,0
1769,3
1770,1
1771,1
1772,0
1773,1
1774,21
1775,8
1776,5
1777,14
1778,47
1779,21
1780,6
1781,1
1782,0
1783,1
1784,4
1785,0
1786,9
1787,28
1788,0
1789,1
1790,9
1791,30
1792,8
1793,0
1794,1
1795,11
1796,6
1797,9
1798,24
1799,2
1800,0
1801,2
1802,0
1803,2
1804,3
1805,2
1806,32
1807,12
1808,2
1809,1
1810,2
1811,4
1812,1
1813,7
1814,10
1815,1
1816,3
1817,15
1818,14
1819,18
1820,8
1821,2
1822,23
1823,29
1824,3
1825,0
1826,9
1827,2
1828,12
1829,2
1830,4
1831,0
1832,1
1833,0
1834,0
1835,2
1836,3
1837,1
1838,6
1839,2
1840,0
1841,0
1842,0
1843,0
1844,2
1845,5
1846,7
1847,6
1848,21
1849,1
1850,0
1851,0
1852,0
1853,10
1854,1
1855,4
1856,0
1857,6
1858,4
1859,2
1860,8
1861,10
1862,0
1863,1
1864,2
1865,0
1866,0
1867,4
1868,2
1869,1
1870,5
1871,6
1872,5
1873,1
1874,0
1875,2
1876,0
1877,0
1878,0
1879,1
1880,10
1881,8
1882,6
1883,9
1884,9
1885,2
1886,0
1887,0
1888,1
1889,2
1890,1
1891,2
1892,2
1893,0
1894,0
1895,1
1896,0
1897,7
1898,3
1899,0
1900,1
1901,5
1902,4
1903,1
1904,2
1905,1
1906,1
1907,1
1908,4
1909,14
1910,3
1911,4
1912,7
1913,7
1914,2
1915,0
1916,4
1917,0
1918,0
1919,1
1920,1
1921,2
1922,0
1923,5
1924,0
1925,0
1926,8
1927,6
1928,3
1929,0
1930,2
1931,2
1932,5
1933,0
1934,2
1935,1
1936,0
1937,0
1938,5
1939,20
1940,3
1941,1
1942,1
1943,5
1944,1
1945,4
1946,0
1947,0
1948,2
1949,8
1950,19
1951,4
1952,4
1953,9
1954,8
1955,3
1956,19
1957,18
1958,0
1959,2
1960,3
1961,0
1962,0
1963,34
1964,7
1965,18
1966,7
1967,3
1968,3
1969,0
1970,0
1971,4
1972,17
1973,20
1974,6
1975,2
1976,11
1977,0
1978,0
1979,0
1980,0
1981,0
1982,7
1983,3
1984,0
1985,0
1986,2
1987,3
1988,0
1989,0
1990,4
1991,2
1992,15
1993,5
1994,1
1995,5
1996,6
1997,3
1998,12
1999,2
2000,5
2001,3
2002,0
2003,4
2004,3
2005,4
2006,11
2007,5
2008,10
2009,74
2010,12
2011,15
2012,15
2013,8
2014,0
2015,0
2016,4
2017,2
2018,0
2019,4
2020,4
2021,8
2022,8
2023,9
2024,26
2025,1
2026,0
2027,7
2028,5
2029,3
2030,1
2031,3
2032,1
2033,2
2034,2
2035,27
2036,4
2037,8
2038,10
2039,3
2040,2
2041,4
2042,2
2043,8
2044,3
2045,0
2046,3
2047,2
2048,12
2049,5
2050,0
2051,6
2052,7
2053,7
2054,2
2055,3
2056,4
2057,16
2058,3
2059,0
2060,0
2061,2
2062,4
2063,1
2064,3
2065,6
2066,7
2067,13
2068,10
2069,2
2070,1
2071,1
2072,3
2073,5
2074,10
2075,11
2076,11
2077,6
2078,5
2079,0
2080,2
2081,4
2082,1
2083,7
2084,10
2085,13
2086,7
2087,6
2088,12
2089,12
2090,1
2091,5
2092,5
2093,1
2094,7
2095,17
2096,7
2097,4
2098,12
2099,2
2100,7
2101,3
2102,1
2103,0
2104,0
2105,6
2106,1
2107,2
2108,0
2109,1
2110,3
2111,12
2112,0
2113,3
2114,2
2115,6
2116,0
2117,0
2118,3
2119,4
2120,13
2121,2
2122,2
2123,11
2124,0
2125,4
2126,0
2127,9
2128,3
2129,0
2130,0
2131,0
2132,0
2133,3
2134,10
2135,0
2136,4
2137,4
2138,2
2139,12
2140,0
2141,0
2142,1
2143,0
2144,0
2145,1
2146,3
2147,1
2148,7
2149,5
2150,6
2151,17
2152,0
2153,0
2154,2
2155,0
2156,1
2157,8
2158,25
2159,13
2160,21
2161,0
2162,9
2163,14
2164,9
2165,29
2166,11
2167,4
2168,2
2169,7
2170,7
2171,0
2172,9
2173,8
2174,5
2175,5
2176,2
2177,13
2178,7
2179,1
2180,16
2181,5
2182,1
2183,2
2184,3
2185,2
2186,2
2187,3
2188,0
2189,0
2190,7
2191,2
2192,0
2193,3
2194,2
2195,0
2196,4
2197,1
2198,11
2199,4
2200,7
2201,1
2202,0
2203,0
2204,4
2205,0
2206,2
2207,8
2208,1
2209,10
2210,14
2211,2
2212,0
2213,1
2214,0
2215,17
2216,0
2217,2
2218,5
2219,2
2220,2
2221,4
2222,7
2223,5
2224,4
2225,2
2226,2
2227,18
2228,1
2229,7
2230,1
2231,1
2232,1
2233,0
2234,2
2235,5
2236,4
2237,0
2238,0
2239,0
2240,0
2241,1
2242,9
2243,9
2244,4
2245,5
2246,19
2247,19
2248,21
2249,1
2250,18
2251,10
2252,17
2253,29
2254,6
2255,4
2256,1
2257,0
2258,1
2259,14
2260,8
2261,14
2262,24
2263,35
2264,17
2265,4
2266,25
2267,7
2268,2
2269,7
2270,6
2271,7
2272,33
2273,2
2274,7
2275,7
2276,8
2277,4
2278,3
2279,6
2280,7
2281,2
2282,2
2283,14
2284,10
2285,14
2286,3
2287,8
2288,39
2289,3
2290,5
2291,3
2292,6
2293,14
2294,0
2295,0
2296,1
2297,4
2298,5
2299,2
2300,6
2301,7
2302,5
2303,1
2304,0
2305,0
2306,5
2307,10
2308,3
2309,4
2310,0
2311,0
2312,12
2313,1
2314,1
2315,0
2316,5
2317,0
2318,2
2319,3
2320,0
2321,0
2322,1
2323,7
2324,2
2325,1
2326,1
2327,12
2328,0
2329,6
2330,2
2331,4
2332,7
2333,1
2334,16
2335,7
2336,1
2337,0
2338,0
2339,3
2340,1
2341,1
2342,3
2343,0
2344,0
2345,1
2346,0
2347,0
2348,4
2349,5
2350,1
2351,6
2352,2
2353,15
2354,2
2355,0
2356,12
2357,3
2358,0
2359,3
2360,4
2361,8
2362,2
2363,11
2364,4
2365,0
2366,0
2367,3
2368,10
2369,0
2370,2
2371,5
2372,1
2373,0
2374,1
2375,0
2376,1
2377,1
2378,8
2379,2
2380,2
2381,1
2382,0
2383,23
2384,13
2385,0
2386,0
2387,0
2388,0
2389,1
2390,0
2391,0
2392,1
2393,2
2394,0
2395,0
2396,4
2397,14
2398,4
2399,1
2400,2
2401,0
2402,4
2403,0
2404,0
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,7
2412,6
2413,1
2414,2
2415,3
2416,2
2417,2
2418,0
2419,1
2420,2
2421,1
2422,1
2423,14
2424,1
2425,5
2426,4
2427,5
2428,1
2429,2
2430,3
2431,9
2432,0
2433,1
2434,14
2435,14
2436,14
2437,10
2438,0
2439,3
2440,2
2441,0
2442,1
2443,2
2444,0
2445,2
2446,3
2447,10
2448,0
2449,0
2450,1
2451,2
2452,2
2453,14
2454,1
2455,3
2456,2
2457,1
2458,1
2459,2
2460,1
2461,30
2462,17
2463,44
2464,32
2465,27
2466,18
2467,2
2468,7
2469,9
2470,5
2471,22
2472,34
2473,19
2474,2
2475,12
2476,8
2477,10
2478,9
2479,11
2480,6
2481,3
2482,4
2483,11
2484,8
2485,1
2486,8
2487,1
2488,0
2489,9
2490,2
2491,0
2492,5
2493,3
2494,7
2495,0
2496,19
2497,4
2498,0
2499,5
2500,3
2501,9
2502,9
2503,7
2504,1
2505,0
2506,2
2507,7
2508,18
2509,11
2510,7
2511,11
2512,7
2513,4
2514,1
2515,0
2516,2
2517,7
2518,6
2519,6
2520,3
2521,29
2522,7
2523,14
2524,13
2525,17
2526,5
2527,1
2528,0
2529,11
2530,2
2531,10
2532,15
2533,7
2534,4
2535,19
2536,1
2537,14
2538,0
2539,1
2540,0
2541,2
2542,20
2543,13
2544,16
2545,11
2546,19
2547,2
2548,4
2549,4
2550,3
2551,16
2552,23
2553,36
2554,12
2555,31
2556,15
2557,12
2558,16
2559,2
2560,24
2561,22
2562,22
2563,41
2564,0
2565,4
2566,13
2567,2
2568,36
2569,24
2570,2
2571,0
2572,6
2573,3
2574,3
2575,16
2576,2
2577,2
2578,11
2579,25
2580,12
2581,34
2582,1
2583,9
2584,1
2585,4
2586,0
2587,12
2588,63
2589,53
2590,18
2591,56
2592,48
2593,18
2594,2
2595,0
2596,0
2597,7
2598,34
2599,25
2600,6
2601,1
2602,8
2603,18
2604,8
2605,8
2606,1
2607,6
2608,4
2609,4
2610,12
2611,1
2612,1
2613,2
2614,4
2615,13
2616,7
2617,9
2618,2
2619,7
2620,4
2621,9
2622,3
2623,9
2624,22
2625,22
2626,3
2627,26
2628,4
2629,21
2630,59
2631,48
2632,14
2633,1
2634,0
2635,0
2636,9
2637,5
2638,5
2639,31
2640,4
2641,4
2642,1
2643,34
2644,22
2645,1
2646,0
2647,19
2648,10
2649,25
2650,17
2651,4
2652,6
2653,12
2654,8
2655,1
2656,4
2657,2
2658,22
2659,6
2660,4
2661,0
2662,5
2663,3
2664,2
2665,13
2666,9
2667,36
2668,18
2669,3
2670,6
2671,11
2672,0
2673,0
2674,4
2675,4
2676,0
2677,13
2678,10
2679,12
2680,8
2681,8
2682,5
2683,10
2684,3
2685,12
2686,21
2687,14
2688,1
2689,6
2690,26
2691,19
2692,10
2693,5
2694,13
2695,34
2696,8
2697,29
2698,5
2699,0
2700,5
2701,30
2702,27
2703,7
2704,6
2705,12
2706,26
2707,4
2708,0
2709,16
2710,15
2711,3
2712,13
2713,31
2714,3
2715,8
2716,6
2717,3
2718,0
2719,1
2720,2
2721,9
2722,1
2723,11
2724,9
2725,9
2726,3
2727,10
2728,11
2729,1
2730,0
2731,10
2732,1
2733,13
2734,5
2735,1
2736,3
2737,17
2738,9
2739,54
2740,9
2741,8
2742,5
2743,7
2744,8
2745,9
2746,2
2747,1
2748,10
2749,5
2750,21
2751,33
2752,32
2753,16
2754,18
2755,4
2756,12
2757,7
2758,1
2759,1
2760,3
2761,8
2762,1
2763,5
2764,1
2765,11
2766,30
2767,7
2768,1
2769,1
2770,0
2771,5
2772,15
2773,17
2774,10
2775,27
2776,9
2777,5
2778,8
2779,1
2780,0
2781,3
2782,20
2783,7
2784,0
2785,2
2786,11
2787,20
2788,26
2789,6
2790,4
2791,7
2792,1
2793,2
2794,0
2795,13
2796,0
2797,3
2798,12
2799,11
2800,9
2801,4
2802,0
2803,17
2804,8
2805,13
2806,2
2807,31
2808,63
2809,1
2810,1
2811,4
2812,4
2813,10
2814,4
2815,11
2816,8
2817,7
2818,8
2819,5
2820,3
2821,6
2822,17
2823,31
2824,19
2825,6
2826,2
2827,24
2828,21
2829,3
2830,5
2831,25
2832,15
2833,19
2834,2
2835,1
2836,0
2837,2
2838,1
2839,1
2840,7
2841,44
2842,26
2843,15
2844,1
2845,3
2846,0
2847,0
2848,12
2849,12
2850,14
2851,7
2852,3
2853,4
2854,5
2855,5
2856,11
2857,4
2858,29
2859,0
2860,27
2861,29
2862,0
2863,0
2864,6
2865,0
2866,1
2867,6
2868,2
2869,16
2870,3
2871,5
2872,29
2873,4
2874,2
2875,13
2876,6
2877,2
2878,12
2879,4
2880,4
2881,8
2882,9
2883,3
2884,12
2885,12
2886,4
2887,1
2888,2
2889,39
2890,2
2891,3
2892,21
2893,2
2894,5
2895,1
2896,10
2897,20
2898,21
2899,8
2900,7
2901,5
2902,18
2903,6
2904,4
2905,14
2906,11
2907,18
2908,0
2909,24
2910,24
2911,2
2912,0
2913,3
2914,22
2915,31
2916,13
2917,31
2918,9
2919,3
2920,15
2921,16
2922,28
2923,20
2924,2
2925,28
2926,43
2927,86
2928,13
2929,0
2930,8
2931,3
2932,10
2933,20
2934,1
2935,2
2936,0
2937,17
2938,11
2939,14
2940,5
2941,2
2942,6
2943,9
2944,3
2945,6
2946,12
2947,12
2948,3
2949,19
2950,9
2951,9
2952,8
2953,31
2954,46
2955,33
2956,19
2957,34
2958,47
2959,39
2960,12
2961,18
2962,3
2963,8
2964,2
2965,5
2966,6
2967,16
2968,30
2969,1
2970,20
2971,17
2972,4
2973,4
2974,11
2975,3
2976,20
2977,6
2978,4
2979,2
2980,51
2981,4
2982,9
2983,11
2984,4
2985,5
2986,2
2987,6
2988,3
2989,14
2990,9
2991,39
2992,4
2993,3
2994,4
